# spin    band          kx          ky          kz          E(MF)          E(QP)        Delta E
#                        (Cartesian coordinates)             (eV)           (eV)           (eV)
     1     724     0.00000     0.00000     0.03014   -3.909657666   -4.462528251   -0.552870585
     1     724     0.00000     0.00000     0.03151   -3.913366489   -4.475664873   -0.562298384
     1     724     0.00000     0.00000     0.03288   -3.918147072   -4.484173824   -0.566026752
     1     724     0.00000     0.00000     0.03425   -3.923251616   -4.491646275   -0.568394659
     1     724     0.00000     0.00000     0.03562   -3.928448702   -4.499473832   -0.571025131
     1     724     0.00000     0.00000     0.03699   -3.933634125   -4.509085600   -0.575451475
     1     724     0.00000     0.00000     0.03836   -3.938680551   -4.523221128   -0.584540577
     1     724     0.00000     0.00000     0.03973   -3.943244239   -4.548556505   -0.605312266
     1     724     0.00000     0.00000     0.04110   -3.945636152   -4.578242924   -0.632606772
     1     725     0.00000     0.00000     0.00000   -3.894202911   -4.452954027   -0.558751116
     1     725     0.00000     0.00000     0.00137   -3.894256852   -4.452751639   -0.558494787
     1     725     0.00000     0.00000     0.00274   -3.894412204   -4.452137975   -0.557725770
     1     725     0.00000     0.00000     0.00411   -3.894636485   -4.451079817   -0.556443333
     1     725     0.00000     0.00000     0.00548   -3.894874995   -4.449508055   -0.554633059
     1     725     0.00000     0.00000     0.00685   -3.895003712   -4.447292670   -0.552288958
     1     725     0.00000     0.00000     0.00822   -3.894774534   -4.444330864   -0.549556331
     1     725     0.00000     0.00000     0.00959   -3.893628531   -4.440746606   -0.547118075
     1     725     0.00000     0.00000     0.01096   -3.890459173   -4.437040466   -0.546581293
     1     725     0.00000     0.00000     0.01233   -3.884132645   -4.431699423   -0.547566779
     1     725     0.00000     0.00000     0.01370   -3.875234147   -4.420531466   -0.545297319
     1     725     0.00000     0.00000     0.01507   -3.865575056   -4.403291671   -0.537716616
     1     725     0.00000     0.00000     0.01644   -3.856996760   -4.382187067   -0.525190306
     1     725     0.00000     0.00000     0.01781   -3.852550970   -4.362658434   -0.510107463
     1     725     0.00000     0.00000     0.01918   -3.856014847   -4.361888799   -0.505873952
     1     725     0.00000     0.00000     0.02055   -3.862094455   -4.373644694   -0.511550239
     1     725     0.00000     0.00000     0.02192   -3.868421780   -4.386906163   -0.518484383
     1     725     0.00000     0.00000     0.02329   -3.874660074   -4.399805959   -0.525145885
     1     725     0.00000     0.00000     0.02466   -3.880714586   -4.411672037   -0.530957450
     1     725     0.00000     0.00000     0.02603   -3.886505430   -4.421759493   -0.535254063
     1     725     0.00000     0.00000     0.02740   -3.891846093   -4.428410181   -0.536564087
     1     725     0.00000     0.00000     0.02877   -3.896203163   -4.427459200   -0.531256036
     1     725     0.00000     0.00000     0.03014   -3.898277360   -4.417781580   -0.519504220
     1     725     0.00000     0.00000     0.03151   -3.897806116   -4.413019882   -0.515213766
     1     725     0.00000     0.00000     0.03288   -3.896247612   -4.413098020   -0.516850408
     1     725     0.00000     0.00000     0.03425   -3.894426097   -4.414642847   -0.520216751
     1     725     0.00000     0.00000     0.03562   -3.892674632   -4.416720482   -0.524045850
     1     725     0.00000     0.00000     0.03699   -3.891158484   -4.418876602   -0.527718118
     1     725     0.00000     0.00000     0.03836   -3.889987275   -4.420752054   -0.530764779
     1     725     0.00000     0.00000     0.03973   -3.889247547   -4.422045085   -0.532797538
     1     725     0.00000     0.00000     0.04110   -3.888995240   -4.422510407   -0.533515167
     1     726     0.00000     0.00000     0.00000   -3.826158807   -4.265312219   -0.439153412
     1     726     0.00000     0.00000     0.00137   -3.826177285   -4.265490296   -0.439313011
     1     726     0.00000     0.00000     0.00274   -3.826231859   -4.266024300   -0.439792441
     1     726     0.00000     0.00000     0.00411   -3.826314537   -4.266917058   -0.440602521
     1     726     0.00000     0.00000     0.00548   -3.826424395   -4.268252704   -0.441828309
     1     726     0.00000     0.00000     0.00685   -3.826548168   -4.270203216   -0.443655047
     1     726     0.00000     0.00000     0.00822   -3.826671717   -4.272921061   -0.446249343
     1     726     0.00000     0.00000     0.00959   -3.826772345   -4.276424214   -0.449651869
     1     726     0.00000     0.00000     0.01096   -3.826806289   -4.280557087   -0.453750798
     1     726     0.00000     0.00000     0.01233   -3.826729765   -4.284784493   -0.458054728
     1     726     0.00000     0.00000     0.01370   -3.826986834   -4.285244264   -0.458257430
     1     726     0.00000     0.00000     0.01507   -3.832575921   -4.303219026   -0.470643105
     1     726     0.00000     0.00000     0.01644   -3.839168264   -4.319141657   -0.479973393
     1     726     0.00000     0.00000     0.01781   -3.843708072   -4.331642912   -0.487934840
     1     726     0.00000     0.00000     0.01918   -3.843028017   -4.331288472   -0.488260455
     1     726     0.00000     0.00000     0.02055   -3.841754414   -4.326486795   -0.484732381
     1     726     0.00000     0.00000     0.02192   -3.841314468   -4.324588313   -0.483273845
     1     726     0.00000     0.00000     0.02329   -3.841451532   -4.324291798   -0.482840267
     1     726     0.00000     0.00000     0.02466   -3.841949453   -4.324485454   -0.482536001
     1     726     0.00000     0.00000     0.02603   -3.842682279   -4.324587065   -0.481904786
     1     726     0.00000     0.00000     0.02740   -3.843576755   -4.324293403   -0.480716648
     1     726     0.00000     0.00000     0.02877   -3.844583513   -4.323454006   -0.478870493
     1     726     0.00000     0.00000     0.03014   -3.845669829   -4.322023333   -0.476353504
     1     726     0.00000     0.00000     0.03151   -3.846793996   -4.320044747   -0.473250751
     1     726     0.00000     0.00000     0.03288   -3.847927363   -4.317663644   -0.469736281
     1     726     0.00000     0.00000     0.03425   -3.849018136   -4.315077137   -0.466059001
     1     726     0.00000     0.00000     0.03562   -3.850034772   -4.312523367   -0.462488595
     1     726     0.00000     0.00000     0.03699   -3.850917045   -4.310183385   -0.459266340
     1     726     0.00000     0.00000     0.03836   -3.851605567   -4.308221522   -0.456615956
     1     726     0.00000     0.00000     0.03973   -3.852046919   -4.306875504   -0.454828585
     1     726     0.00000     0.00000     0.04110   -3.852202543   -4.306395406   -0.454192863
     1     727     0.00000     0.00000     0.00000   -3.760039942   -4.197252504   -0.437212562
     1     727     0.00000     0.00000     0.00137   -3.761873713   -4.199269521   -0.437395808
     1     727     0.00000     0.00000     0.00274   -3.766568020   -4.204374945   -0.437806925
     1     727     0.00000     0.00000     0.00411   -3.772824795   -4.211145335   -0.438320540
     1     727     0.00000     0.00000     0.00548   -3.779855023   -4.218944839   -0.439089815
     1     727     0.00000     0.00000     0.00685   -3.787256219   -4.227828428   -0.440572209
     1     727     0.00000     0.00000     0.00822   -3.794825294   -4.238094144   -0.443268850
     1     727     0.00000     0.00000     0.00959   -3.802448902   -4.249934451   -0.447485549
     1     727     0.00000     0.00000     0.01096   -3.810044307   -4.263378194   -0.453333887
     1     727     0.00000     0.00000     0.01233   -3.817508405   -4.278637633   -0.461129228
     1     727     0.00000     0.00000     0.01370   -3.824172839   -4.299350508   -0.475177669
     1     727     0.00000     0.00000     0.01507   -3.824606196   -4.303979061   -0.479372864
     1     727     0.00000     0.00000     0.01644   -3.822171094   -4.311742749   -0.489571655
     1     727     0.00000     0.00000     0.01781   -3.817277470   -4.319619327   -0.502341857
     1     727     0.00000     0.00000     0.01918   -3.809510649   -4.320164800   -0.510654152
     1     727     0.00000     0.00000     0.02055   -3.799606785   -4.311457963   -0.511851178
     1     727     0.00000     0.00000     0.02192   -3.788563376   -4.297208039   -0.508644663
     1     727     0.00000     0.00000     0.02329   -3.776986102   -4.280492448   -0.503506345
     1     727     0.00000     0.00000     0.02466   -3.765210107   -4.262920571   -0.497710464
     1     727     0.00000     0.00000     0.02603   -3.753404305   -4.245335850   -0.491931544
     1     727     0.00000     0.00000     0.02740   -3.741678849   -4.228297755   -0.486618906
     1     727     0.00000     0.00000     0.02877   -3.730101830   -4.212247991   -0.482146161
     1     727     0.00000     0.00000     0.03014   -3.718741179   -4.197609070   -0.478867891
     1     727     0.00000     0.00000     0.03151   -3.707640057   -4.184747484   -0.477107426
     1     727     0.00000     0.00000     0.03288   -3.696872662   -4.173989406   -0.477116744
     1     727     0.00000     0.00000     0.03425   -3.686495150   -4.165549709   -0.479054559
     1     727     0.00000     0.00000     0.03562   -3.676616723   -4.159633069   -0.483016346
     1     727     0.00000     0.00000     0.03699   -3.667395648   -4.156662283   -0.489266635
     1     727     0.00000     0.00000     0.03836   -3.659162227   -4.157813803   -0.498651575
     1     727     0.00000     0.00000     0.03973   -3.652741269   -4.164587870   -0.511846601
     1     727     0.00000     0.00000     0.04110   -3.650054768   -4.170898772   -0.520844004
     1     728     0.00000     0.00000     0.00000   -3.723074073   -4.162557087   -0.439483014
     1     728     0.00000     0.00000     0.00137   -3.721220495   -4.160603683   -0.439383188
     1     728     0.00000     0.00000     0.00274   -3.716470455   -4.155696643   -0.439226188
     1     728     0.00000     0.00000     0.00411   -3.710111439   -4.149274707   -0.439163268
     1     728     0.00000     0.00000     0.00548   -3.702946640   -4.142146781   -0.439200141
     1     728     0.00000     0.00000     0.00685   -3.695367832   -4.134614551   -0.439246719
     1     728     0.00000     0.00000     0.00822   -3.687576094   -4.126773370   -0.439197276
     1     728     0.00000     0.00000     0.00959   -3.679685564   -4.118684997   -0.438999433
     1     728     0.00000     0.00000     0.01096   -3.671763771   -4.110439286   -0.438675516
     1     728     0.00000     0.00000     0.01233   -3.663862378   -4.102171160   -0.438308782
     1     728     0.00000     0.00000     0.01370   -3.656031412   -4.094052948   -0.438021536
     1     728     0.00000     0.00000     0.01507   -3.648303722   -4.086265795   -0.437962073
     1     728     0.00000     0.00000     0.01644   -3.640732873   -4.079024252   -0.438291379
     1     728     0.00000     0.00000     0.01781   -3.633369851   -4.072560437   -0.439190585
     1     728     0.00000     0.00000     0.01918   -3.626289863   -4.067145608   -0.440855745
     1     728     0.00000     0.00000     0.02055   -3.619582192   -4.063072922   -0.443490729
     1     728     0.00000     0.00000     0.02192   -3.613370957   -4.060638981   -0.447268024
     1     728     0.00000     0.00000     0.02329   -3.607818910   -4.060025820   -0.452206910
     1     728     0.00000     0.00000     0.02466   -3.603128687   -4.061128975   -0.458000288
     1     728     0.00000     0.00000     0.02603   -3.599518077   -4.063343472   -0.463825394
     1     728     0.00000     0.00000     0.02740   -3.597165233   -4.065640581   -0.468475348
     1     728     0.00000     0.00000     0.02877   -3.596147764   -4.067153936   -0.471006172
     1     728     0.00000     0.00000     0.03014   -3.596433532   -4.067682284   -0.471248752
     1     728     0.00000     0.00000     0.03151   -3.597910097   -4.067600939   -0.469690841
     1     728     0.00000     0.00000     0.03288   -3.600452254   -4.067362914   -0.466910659
     1     728     0.00000     0.00000     0.03425   -3.603921956   -4.067078013   -0.463156056
     1     728     0.00000     0.00000     0.03562   -3.608190074   -4.066425747   -0.458235673
     1     728     0.00000     0.00000     0.03699   -3.613064338   -4.064565730   -0.451501392
     1     728     0.00000     0.00000     0.03836   -3.618197991   -4.059990004   -0.441792013
     1     728     0.00000     0.00000     0.03973   -3.622767594   -4.051139908   -0.428372314
     1     728     0.00000     0.00000     0.04110   -3.624838170   -4.044131953   -0.419293783
     1     729     0.00000     0.00000     0.00000   -3.554647455   -4.127772064   -0.573124609
     1     729     0.00000     0.00000     0.00137   -3.554659275   -4.127702575   -0.573043299
     1     729     0.00000     0.00000     0.00274   -3.554693869   -4.127490380   -0.572796511
     1     729     0.00000     0.00000     0.00411   -3.554748557   -4.127109246   -0.572360689
     1     729     0.00000     0.00000     0.00548   -3.554827442   -4.126399659   -0.571572217
     1     729     0.00000     0.00000     0.00685   -3.554925842   -4.124968347   -0.570042506
     1     729     0.00000     0.00000     0.00822   -3.555045744   -4.122393403   -0.567347659
     1     729     0.00000     0.00000     0.00959   -3.555186792   -4.118419203   -0.563232411
     1     729     0.00000     0.00000     0.01096   -3.555344630   -4.112995229   -0.557650599
     1     729     0.00000     0.00000     0.01233   -3.555515543   -4.106221806   -0.550706262
     1     729     0.00000     0.00000     0.01370   -3.555696517   -4.098264747   -0.542568230
     1     729     0.00000     0.00000     0.01507   -3.555875887   -4.089270949   -0.533395063
     1     729     0.00000     0.00000     0.01644   -3.556037792   -4.079341583   -0.523303791
     1     729     0.00000     0.00000     0.01781   -3.556161997   -4.068505307   -0.512343310
     1     729     0.00000     0.00000     0.01918   -3.556215475   -4.056720090   -0.500504615
     1     729     0.00000     0.00000     0.02055   -3.556140343   -4.043886087   -0.487745744
     1     729     0.00000     0.00000     0.02192   -3.555860395   -4.029910716   -0.474050320
     1     729     0.00000     0.00000     0.02329   -3.555263432   -4.014835099   -0.459571667
     1     729     0.00000     0.00000     0.02466   -3.554213369   -3.999035635   -0.444822266
     1     729     0.00000     0.00000     0.02603   -3.552560087   -3.983435175   -0.430875088
     1     729     0.00000     0.00000     0.02740   -3.550214175   -3.969433598   -0.419219423
     1     729     0.00000     0.00000     0.02877   -3.547181318   -3.958264691   -0.411083373
     1     729     0.00000     0.00000     0.03014   -3.543602963   -3.950467347   -0.406864384
     1     729     0.00000     0.00000     0.03151   -3.539698628   -3.945871190   -0.406172562
     1     729     0.00000     0.00000     0.03288   -3.535712205   -3.944031777   -0.408319572
     1     729     0.00000     0.00000     0.03425   -3.531878798   -3.944511844   -0.412633046
     1     729     0.00000     0.00000     0.03562   -3.528418730   -3.946902522   -0.418483792
     1     729     0.00000     0.00000     0.03699   -3.525522578   -3.950632298   -0.425109720
     1     729     0.00000     0.00000     0.03836   -3.523340689   -3.954776563   -0.431435875
     1     729     0.00000     0.00000     0.03973   -3.521992143   -3.958080079   -0.436087936
     1     729     0.00000     0.00000     0.04110   -3.521537158   -3.959348173   -0.437811015
     1     730     0.00000     0.00000     0.00000   -3.390230022   -3.751244578   -0.361014556
     1     730     0.00000     0.00000     0.00137   -3.390440559   -3.751491310   -0.361050750
     1     730     0.00000     0.00000     0.00274   -3.391071874   -3.752232594   -0.361160720
     1     730     0.00000     0.00000     0.00411   -3.392122082   -3.753479675   -0.361357593
     1     730     0.00000     0.00000     0.00548   -3.393587534   -3.755326062   -0.361738527
     1     730     0.00000     0.00000     0.00685   -3.395458309   -3.757997441   -0.362539132
     1     730     0.00000     0.00000     0.00822   -3.397731186   -3.761745896   -0.364014710
     1     730     0.00000     0.00000     0.00959   -3.400393084   -3.766704266   -0.366311182
     1     730     0.00000     0.00000     0.01096   -3.403429057   -3.772864068   -0.369435011
     1     730     0.00000     0.00000     0.01233   -3.406821407   -3.780105410   -0.373284003
     1     730     0.00000     0.00000     0.01370   -3.410552475   -3.788251628   -0.377699153
     1     730     0.00000     0.00000     0.01507   -3.414606317   -3.797113257   -0.382506940
     1     730     0.00000     0.00000     0.01644   -3.418952488   -3.806492577   -0.387540089
     1     730     0.00000     0.00000     0.01781   -3.423553876   -3.816201434   -0.392647558
     1     730     0.00000     0.00000     0.01918   -3.428385755   -3.826075582   -0.397689827
     1     730     0.00000     0.00000     0.02055   -3.433406006   -3.835936460   -0.402530454
     1     730     0.00000     0.00000     0.02192   -3.438574090   -3.845597477   -0.407023387
     1     730     0.00000     0.00000     0.02329   -3.443825821   -3.854827824   -0.411002003
     1     730     0.00000     0.00000     0.02466   -3.449117210   -3.863391531   -0.414274321
     1     730     0.00000     0.00000     0.02603   -3.454370320   -3.870991068   -0.416620748
     1     730     0.00000     0.00000     0.02740   -3.459515784   -3.877326023   -0.417810239
     1     730     0.00000     0.00000     0.02877   -3.464466123   -3.882094535   -0.417628412
     1     730     0.00000     0.00000     0.03014   -3.469140021   -3.885064011   -0.415923989
     1     730     0.00000     0.00000     0.03151   -3.473446371   -3.886102572   -0.412656201
     1     730     0.00000     0.00000     0.03288   -3.477299047   -3.885217433   -0.407918386
     1     730     0.00000     0.00000     0.03425   -3.480618933   -3.882554391   -0.401935459
     1     730     0.00000     0.00000     0.03562   -3.483350127   -3.878389390   -0.395039263
     1     730     0.00000     0.00000     0.03699   -3.485455652   -3.873206785   -0.387751133
     1     730     0.00000     0.00000     0.03836   -3.486928757   -3.867891452   -0.380962695
     1     730     0.00000     0.00000     0.03973   -3.487789816   -3.863794130   -0.376004314
     1     730     0.00000     0.00000     0.04110   -3.488074735   -3.862245950   -0.374171215
     1     731     0.00000     0.00000     0.00000   -3.333186241   -3.677198711   -0.344012470
     1     731     0.00000     0.00000     0.00137   -3.333348534   -3.677381401   -0.344032867
     1     731     0.00000     0.00000     0.00274   -3.333836115   -3.677930412   -0.344094297
     1     731     0.00000     0.00000     0.00411   -3.334648076   -3.678853582   -0.344205506
     1     731     0.00000     0.00000     0.00548   -3.335778234   -3.680223935   -0.344445700
     1     731     0.00000     0.00000     0.00685   -3.337222021   -3.682220696   -0.344998675
     1     731     0.00000     0.00000     0.00822   -3.338976845   -3.685023043   -0.346046199
     1     731     0.00000     0.00000     0.00959   -3.341030661   -3.688699690   -0.347669029
     1     731     0.00000     0.00000     0.01096   -3.343375329   -3.693212683   -0.349837354
     1     731     0.00000     0.00000     0.01233   -3.345995271   -3.698447919   -0.352452648
     1     731     0.00000     0.00000     0.01370   -3.348879383   -3.704271184   -0.355391801
     1     731     0.00000     0.00000     0.01507   -3.352019154   -3.710558817   -0.358539664
     1     731     0.00000     0.00000     0.01644   -3.355397192   -3.717201201   -0.361804009
     1     731     0.00000     0.00000     0.01781   -3.358995039   -3.724113151   -0.365118112
     1     731     0.00000     0.00000     0.01918   -3.362802320   -3.731239558   -0.368437238
     1     731     0.00000     0.00000     0.02055   -3.366793361   -3.738523732   -0.371730371
     1     731     0.00000     0.00000     0.02192   -3.370952079   -3.745925377   -0.374973298
     1     731     0.00000     0.00000     0.02329   -3.375245810   -3.753386132   -0.378140321
     1     731     0.00000     0.00000     0.02466   -3.379652276   -3.760851371   -0.381199095
     1     731     0.00000     0.00000     0.02603   -3.384137235   -3.768242661   -0.384105426
     1     731     0.00000     0.00000     0.02740   -3.388666835   -3.775469607   -0.386802772
     1     731     0.00000     0.00000     0.02877   -3.393199993   -3.782427161   -0.389227169
     1     731     0.00000     0.00000     0.03014   -3.397666538   -3.788984207   -0.391317669
     1     731     0.00000     0.00000     0.03151   -3.402013291   -3.795053973   -0.393040681
     1     731     0.00000     0.00000     0.03288   -3.406159114   -3.800571893   -0.394412779
     1     731     0.00000     0.00000     0.03425   -3.409998901   -3.805510877   -0.395511976
     1     731     0.00000     0.00000     0.03562   -3.413425285   -3.809879079   -0.396453794
     1     731     0.00000     0.00000     0.03699   -3.416305696   -3.813620421   -0.397314725
     1     731     0.00000     0.00000     0.03836   -3.418498134   -3.816561554   -0.398063421
     1     731     0.00000     0.00000     0.03973   -3.419871742   -3.818456800   -0.398585058
     1     731     0.00000     0.00000     0.04110   -3.420343792   -3.819116960   -0.398773168
     1     732     0.00000     0.00000     0.00000   -2.490296587   -1.684034308    0.806262279
     1     732     0.00000     0.00000     0.00137   -2.490149613   -1.683883129    0.806266483
     1     732     0.00000     0.00000     0.00274   -2.489721913   -1.683442132    0.806279781
     1     732     0.00000     0.00000     0.00411   -2.489011390   -1.682702798    0.806308591
     1     732     0.00000     0.00000     0.00548   -2.488030527   -1.681630975    0.806399552
     1     732     0.00000     0.00000     0.00685   -2.486792621   -1.680128202    0.806664420
     1     732     0.00000     0.00000     0.00822   -2.485317013   -1.678092204    0.807224809
     1     732     0.00000     0.00000     0.00959   -2.483618512   -1.675465304    0.808153208
     1     732     0.00000     0.00000     0.01096   -2.481727859   -1.672269012    0.809458847
     1     732     0.00000     0.00000     0.01233   -2.479667521   -1.668563569    0.811103952
     1     732     0.00000     0.00000     0.01370   -2.477470878   -1.664444983    0.813025895
     1     732     0.00000     0.00000     0.01507   -2.475174226   -1.660018931    0.815155296
     1     732     0.00000     0.00000     0.01644   -2.472806406   -1.655379685    0.817426722
     1     732     0.00000     0.00000     0.01781   -2.470402516   -1.650621042    0.819781474
     1     732     0.00000     0.00000     0.01918   -2.468012413   -1.645846586    0.822165827
     1     732     0.00000     0.00000     0.02055   -2.465665180   -1.641134414    0.824530766
     1     732     0.00000     0.00000     0.02192   -2.463394606   -1.636567854    0.826826753
     1     732     0.00000     0.00000     0.02329   -2.461226736   -1.632221200    0.829005536
     1     732     0.00000     0.00000     0.02466   -2.459197567   -1.628179842    0.831017725
     1     732     0.00000     0.00000     0.02603   -2.457320212   -1.624505007    0.832815205
     1     732     0.00000     0.00000     0.02740   -2.455608553   -1.621253070    0.834355483
     1     732     0.00000     0.00000     0.02877   -2.454072555   -1.618468254    0.835604300
     1     732     0.00000     0.00000     0.03014   -2.452712641   -1.616169661    0.836542979
     1     732     0.00000     0.00000     0.03151   -2.451528072   -1.614353374    0.837174698
     1     732     0.00000     0.00000     0.03288   -2.450519481   -1.612988650    0.837530831
     1     732     0.00000     0.00000     0.03425   -2.449676604   -1.612004295    0.837672309
     1     732     0.00000     0.00000     0.03562   -2.449000353   -1.611319649    0.837680704
     1     732     0.00000     0.00000     0.03699   -2.448482602   -1.610845910    0.837636691
     1     732     0.00000     0.00000     0.03836   -2.448114632   -1.610522109    0.837592523
     1     732     0.00000     0.00000     0.03973   -2.447896198   -1.610331315    0.837564883
     1     732     0.00000     0.00000     0.04110   -2.447824846   -1.610269245    0.837555601
     1     733     0.00000     0.00000     0.00000   -2.398625519   -1.577902420    0.820723099
     1     733     0.00000     0.00000     0.00137   -2.398544079   -1.577752036    0.820792043
     1     733     0.00000     0.00000     0.00274   -2.398318329   -1.577320973    0.820997357
     1     733     0.00000     0.00000     0.00411   -2.397935397   -1.576598188    0.821337209
     1     733     0.00000     0.00000     0.00548   -2.397398353   -1.575564461    0.821833892
     1     733     0.00000     0.00000     0.00685   -2.396702080   -1.574164003    0.822538077
     1     733     0.00000     0.00000     0.00822   -2.395846117   -1.572374365    0.823471752
     1     733     0.00000     0.00000     0.00959   -2.394812406   -1.570218177    0.824594230
     1     733     0.00000     0.00000     0.01096   -2.393603328   -1.567785235    0.825818093
     1     733     0.00000     0.00000     0.01233   -2.392197588   -1.565158490    0.827039098
     1     733     0.00000     0.00000     0.01370   -2.390583331   -1.562417848    0.828165484
     1     733     0.00000     0.00000     0.01507   -2.388749278   -1.559617829    0.829131449
     1     733     0.00000     0.00000     0.01644   -2.386665121   -1.556767020    0.829898100
     1     733     0.00000     0.00000     0.01781   -2.384303454   -1.553850633    0.830452821
     1     733     0.00000     0.00000     0.01918   -2.381664606   -1.550860792    0.830803814
     1     733     0.00000     0.00000     0.02055   -2.378705349   -1.547731743    0.830973605
     1     733     0.00000     0.00000     0.02192   -2.375420015   -1.544423762    0.830996252
     1     733     0.00000     0.00000     0.02329   -2.371782564   -1.540873463    0.830909100
     1     733     0.00000     0.00000     0.02466   -2.367794983   -1.537043982    0.830751001
     1     733     0.00000     0.00000     0.02603   -2.363453395   -1.532895961    0.830557434
     1     733     0.00000     0.00000     0.02740   -2.358754975   -1.528400202    0.830354773
     1     733     0.00000     0.00000     0.02877   -2.353715113   -1.523556131    0.830158982
     1     733     0.00000     0.00000     0.03014   -2.348344232   -1.518371740    0.829972492
     1     733     0.00000     0.00000     0.03151   -2.342671006   -1.512886433    0.829784573
     1     733     0.00000     0.00000     0.03288   -2.336736524   -1.507163761    0.829572763
     1     733     0.00000     0.00000     0.03425   -2.330583639   -1.501277634    0.829306006
     1     733     0.00000     0.00000     0.03562   -2.324285004   -1.495341254    0.828943750
     1     733     0.00000     0.00000     0.03699   -2.317969449   -1.489546744    0.828422705
     1     733     0.00000     0.00000     0.03836   -2.311909765   -1.484283853    0.827625912
     1     733     0.00000     0.00000     0.03973   -2.306834666   -1.480399918    0.826434748
     1     733     0.00000     0.00000     0.04110   -2.304594719   -1.479024541    0.825570178
     1     734     0.00000     0.00000     0.00000   -2.338594808   -1.480867931    0.857726877
     1     734     0.00000     0.00000     0.00137   -2.338425964   -1.480762340    0.857663624
     1     734     0.00000     0.00000     0.00274   -2.337925442   -1.480450479    0.857474964
     1     734     0.00000     0.00000     0.00411   -2.337088516   -1.479922766    0.857165750
     1     734     0.00000     0.00000     0.00548   -2.335916746   -1.479162493    0.856754252
     1     734     0.00000     0.00000     0.00685   -2.334405475   -1.478116378    0.856289097
     1     734     0.00000     0.00000     0.00822   -2.332558604   -1.476711211    0.855847393
     1     734     0.00000     0.00000     0.00959   -2.330367950   -1.474854465    0.855513486
     1     734     0.00000     0.00000     0.01096   -2.327839102   -1.472481982    0.855357120
     1     734     0.00000     0.00000     0.01233   -2.324968897   -1.469544659    0.855424237
     1     734     0.00000     0.00000     0.01370   -2.321759675   -1.466025442    0.855734233
     1     734     0.00000     0.00000     0.01507   -2.318213911   -1.461928601    0.856285310
     1     734     0.00000     0.00000     0.01644   -2.314332272   -1.457269516    0.857062756
     1     734     0.00000     0.00000     0.01781   -2.310116948   -1.452074101    0.858042847
     1     734     0.00000     0.00000     0.01918   -2.305590242   -1.446392977    0.859197265
     1     734     0.00000     0.00000     0.02055   -2.300752332   -1.440259648    0.860492684
     1     734     0.00000     0.00000     0.02192   -2.295613361   -1.433724158    0.861889203
     1     734     0.00000     0.00000     0.02329   -2.290191470   -1.426855715    0.863335755
     1     734     0.00000     0.00000     0.02466   -2.284522728   -1.419762433    0.864760295
     1     734     0.00000     0.00000     0.02603   -2.278638672   -1.412587443    0.866051229
     1     734     0.00000     0.00000     0.02740   -2.272603668   -1.405585509    0.867018159
     1     734     0.00000     0.00000     0.02877   -2.266540528   -1.399248040    0.867292488
     1     734     0.00000     0.00000     0.03014   -2.260726505   -1.394697118    0.866029386
     1     734     0.00000     0.00000     0.03151   -2.255896816   -1.394785328    0.861111489
     1     734     0.00000     0.00000     0.03288   -2.253849537   -1.404023751    0.849825786
     1     734     0.00000     0.00000     0.03425   -2.256281537   -1.417407401    0.838874136
     1     734     0.00000     0.00000     0.03562   -2.261724778   -1.427195952    0.834528826
     1     734     0.00000     0.00000     0.03699   -2.268179644   -1.434666211    0.833513433
     1     734     0.00000     0.00000     0.03836   -2.274578345   -1.440792989    0.833785356
     1     734     0.00000     0.00000     0.03973   -2.279926256   -1.445142054    0.834784202
     1     734     0.00000     0.00000     0.04110   -2.282270707   -1.446672015    0.835598692
     1     735     0.00000     0.00000     0.00000   -2.031556432   -1.146691611    0.884864821
     1     735     0.00000     0.00000     0.00137   -2.035092396   -1.149495802    0.885596594
     1     735     0.00000     0.00000     0.00274   -2.042402164   -1.156068804    0.886333360
     1     735     0.00000     0.00000     0.00411   -2.050821978   -1.164097697    0.886724281
     1     735     0.00000     0.00000     0.00548   -2.059630609   -1.172760731    0.886869878
     1     735     0.00000     0.00000     0.00685   -2.068616165   -1.181943086    0.886673078
     1     735     0.00000     0.00000     0.00822   -2.077696636   -1.191725329    0.885971307
     1     735     0.00000     0.00000     0.00959   -2.086835930   -1.202170238    0.884665692
     1     735     0.00000     0.00000     0.01096   -2.096004597   -1.213249383    0.882755214
     1     735     0.00000     0.00000     0.01233   -2.105181330   -1.224867817    0.880313514
     1     735     0.00000     0.00000     0.01370   -2.114366638   -1.236916429    0.877450209
     1     735     0.00000     0.00000     0.01507   -2.123548239   -1.249268728    0.874279510
     1     735     0.00000     0.00000     0.01644   -2.132714837   -1.261812595    0.870902242
     1     735     0.00000     0.00000     0.01781   -2.141855208   -1.274455525    0.867399682
     1     735     0.00000     0.00000     0.01918   -2.150965521   -1.287130216    0.863835305
     1     735     0.00000     0.00000     0.02055   -2.160027628   -1.299766732    0.860260896
     1     735     0.00000     0.00000     0.02192   -2.169029467   -1.312304054    0.856725413
     1     735     0.00000     0.00000     0.02329   -2.177957190   -1.324671404    0.853285785
     1     735     0.00000     0.00000     0.02466   -2.186781438   -1.336760342    0.850021096
     1     735     0.00000     0.00000     0.02603   -2.195462771   -1.348408107    0.847054664
     1     735     0.00000     0.00000     0.02740   -2.203941987   -1.359346382    0.844595605
     1     735     0.00000     0.00000     0.02877   -2.212094404   -1.369055861    0.843038543
     1     735     0.00000     0.00000     0.03014   -2.219635479   -1.376377423    0.843258056
